A Premonition of Your Demise;Scheme;C;0;Duskmourn: House of Horror Commander (Common);1
Pain's Reward;Sorcery;B;3;Saviors of Kamigawa (Rare);0
Painbringer;Creature — Human Minion;B;Odyssey (Uncommon);0
Painful Memories;Sorcery;B;Classic Sixth Edition (Common)/Mirage (Uncommon);0
Painful Quandary;Enchantment;B;Scars of Mirrodin (Rare)/The Brothers' War (Rare)/Magic: The Gathering Foundations (Rare);0
Painter's Servant;Artifact Creature — Scarecrow;C;Shadowmoor (Rare)/Masterpiece Series: Kaladesh Inventions (Special);0
Painwracker Oni;Creature – Demon Spirit;B;5;Champions of Kamigawa (Uncommon);0
Palace Jailer;Creature - Human Soldier;W;Conspiracy: Take the Crown (Uncommon)/Time Spiral Remastered (Bonus)/Commander Masters (Uncommon)/The Lord of the Rings: Tales of Middle Earth Commander (Uncommon)/Magic: The Gathering—FINAL FANTASY Commander (Uncommon);1
Paladin en-Vec;Creature — Human Knight;W;Ninth Edition (Rare)/Exodus (Rare)/Tenth Edition (Rare)/Tempest Remastered (Rare);0
Paladin's Arms;Artifact - Equipment;W;Magic: The Gathering—FINAL FANTASY (Common);2
Pale Bears;Creature — Bear;G;Ice Age (Rare);0
Pale Moon;Instant;U;Nemesis (Rare);0
Palinchron;Creature — Illusion;U;Urza's Legacy (Rare)/Vintage Masters (Rare);0
Palladia-Mors;Legendary Creature — Elder Dragon;R/G/W;Legends (Rare)/Chronicles (Rare)/Masters Edition III (Rare);0
Pallimud;Creature — Beast;R;Tempest (Rare);0
Panacea;Artifact;C;Mercadian Masques (Uncommon);0
Pandemonium;Enchantment;R;Exodus (Rare)/Time Spiral "Timeshifted" (Special)/Tempest Remastered (Rare);0
Pang Tong, "Young Phoenix";Legendary Creature — Human Advisor;W;Portal Three Kingdoms (Rare);0
Panglacial Wurm;Creature — Wurm;G;Coldsnap (Rare);0
Pangosaur;Creature — Dinosaur;G;Mercadian Masques (Rare);0
Panharmonicon;Artifact;C;Kaladesh (Rare)/Time Spiral Remastered (Bonus)/Kaladesh Remastered (Rare)/Double Masters 2022 (Rare)/Jumpstart 2022 (Rare)/Magic The Gathering—Fallout (Rare)/Aetherdrift Commander (Rare);1
Panic Attack;Sorcery;R;Eighth Edition (Common)/Ninth Edition (Common)/Prophecy (Common)/Magic 2010 (Common);0
Panic;Instant;R;Fifth Edition (Common)/Ice Age (Common)/Masters Edition II (Common);0
Panoptic Mirror;Artifact;C;Darksteel (Rare);0
Panther Warriors;Creature — Cat Warrior;G;Classic Sixth Edition (Common)/Visions (Common)/Portal (Common);0
Papalymo Totolymo;Legendary Creature - Dwarf Wizard;B/W;Magic: The Gathering—FINAL FANTASY Commander (Rare);1
Paradigm Shift;Sorcery;U;Weatherlight (Rare);0
Paradise Mantle;Artifact — Equipment;C;Fifth Dawn (Uncommon)/Modern Masters (Uncommon);0
Paradoxical Outcome;Instant;U;Kaladesh (Rare)/Time Spiral Remastered (Bonus)/Kaladesh Remastered (Rare)/Mystery Booster 2: Convention Edition (Rare);0
Parallax Dementia;Enchantment — Aura;B;Nemesis (Common);0
Parallax Inhibitor;Artifact;C;Nemesis (Rare);0
Parallax Nexus;Enchantment;B;Nemesis (Rare);0
Parallax Tide;Enchantment;U;Nemesis (Rare);0
Parallax Wave;Enchantment;W;Nemesis (Rare)/Vintage Masters (Rare);0
Parallel Evolution;Sorcery;G;Torment (Rare);0
Parallel Thoughts;Enchantment;U;Scourge (Rare);0
Paralyze;Enchantment — Aura;B;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Masters Edition (Common)/Vintage Masters (Common);0
Parapet Thrasher;Creature — Dragon;R;Tarkir: Dragonstorm Commander (Rare);1
Parapet;Enchantment;W;Visions (Common);0
Parasitic Bond;Enchantment — Aura;B;Urza's Saga (Uncommon);0
Parch;Instant;R;Urza's Legacy (Common);0
Pardic Arsonist;Creature — Human Barbarian;R;Torment (Uncommon);0
Pardic Collaborator;Creature — Human Barbarian;R;Torment (Uncommon);0
Pardic Firecat;Creature — Elemental Cat;R;Odyssey (Common);0
Pardic Lancer;Creature — Human Barbarian;R;Torment (Common);0
Pardic Miner;Creature — Dwarf;R;Odyssey (Rare);0
Pardic Swordsmith;Creature — Dwarf;R;Odyssey (Common);0
Parhelion II;Legendary Artifact — Vehicle;W;War of the Spark (Rare)/Kamigawa: Neon Dynasty Commander (Rare);0
Pariah;Enchantment — Aura;W;Seventh Edition (Rare)/Urza's Saga (Rare)/Tenth Edition (Rare)/Conspiracy: Take the Crown (Rare)/Outlaws of Thunder Junction Breaking News (Rare);0
Paroxysm;Enchantment — Aura;R;Exodus (Uncommon);0
Part the Veil;Instant - Arcane;U;4;Champions of Kamigawa (Rare);0
Part Water;Sorcery;U;Legends (Uncommon);0
Passageway Seer;Creature — Tiefling Warlock;B;Commander Legends: Battle for Baldur's Gate (Uncommon);1
Patagia Golem;Artifact Creature — Golem;C;Classic Sixth Edition (Uncommon)/Seventh Edition (Uncommon)/Eighth Edition (Uncommon)/Mirage (Uncommon);0
Patched Plaything;Artifact Creature — Toy;W;Duskmourn: House of Horror (Uncommon);1
Patchwork Gnomes;Artifact Creature — Gnome;C;Tempest (Uncommon)/Odyssey (Uncommon)/Tempest Remastered (Common)/Ultimate Masters (Common)/Modern Horizons 2 (Uncommon);0
Path of Ancestry;Land;C;0;Commander 2017 (Common)/Secret Lair Drop (Rare)/Ikoria Commander (Common)/Commander Legends (Common)/Kaldheim Commander (Common)/Adventures in the Forgotten Realms Commander (Common)/Innistrad: Midnight Hunt Commander (Common)/Innistrad: Crimson Vow Commander (Common)/Streets of New Capenna Commander (Common)/Commander Legends: Battle for Baldur's Gate (Common)/Warhammer 40,000 Commander (Common)/The Brothers' War Commander (Common)/Phyrexia: All Will Be One Commander (Common)/March of the Machine Commander (Common)/The Lord of the Rings: Tales of Middle Earth Commander (Common)/Commander Masters (Common)/Wilds of Eldraine Commander (Common)/Doctor Who Commander (Common)/The Lost Caverns of Ixalan Commander (Common)/Murders at Karlov Manor Commander (Common)/Magic The Gathering—Fallout (Common)/Outlaws of Thunder Junction Commander (Common)/Modern Horizons 3 Commander (Common)/Bloomburrow Commander (Common)/Aetherdrift Commander (Common)/Tarkir: Dragonstorm Commander (Common)/Magic: The Gathering—FINAL FANTASY Commander (Common);4
Path of Anger's Flame;Instant – Arcane;R;3;Saviors of Kamigawa (Common);0
Path of Discovery;Enchantment;G;Rivals of Ixalan (Rare)/Bloomburrow Commander (Rare)/Magic: The Gathering—FINAL FANTASY Commander (Rare);1
Path of Peace;Sorcery;W;Urza's Saga (Common)/Starter 1999 (Common)/Portal (Common)/Portal Second Age (Common)/Masters 25 (Common);0
Path of Peril;Sorcery;B;Innistrad: Crimson Vow (Rare);0
Path to Exile;Instant;W;Conflux (Uncommon)/Archenemy (Uncommon)/Magic: The Gathering-Commander (Uncommon)/Duel Decks: Venser vs. Koth (Uncommon)/Modern Masters (Uncommon)/Modern Event Deck 2014 (Uncommon)/Modern Masters 2017 Edition (Uncommon)/Commander Anthology (Uncommon)/Explorers of Ixalan (Uncommon)/Signature Spellbook: Gideon (Rare)/Jumpstart (Uncommon)/Double Masters (Uncommon)/Time Spiral Remastered (Bonus)/Streets of New Capenna Commander (Uncommon)/Double Masters 2022 (Uncommon)/Dominaria United Commander (Uncommon)/Game Night: Free-For-All (Uncommon)/Phyrexia: All Will Be One Commander (Uncommon)/March of the Machine Commander (Uncommon)/Commander Masters (Uncommon)/Doctor Who Commander (Uncommon)/The Lord of the Rings: Tales of Middle Earth Commander (Uncommon)/The Lost Caverns of Ixalan Commander (Uncommon)/Murders at Karlov Manor Commander (Uncommon)/Magic The Gathering—Fallout (Uncommon)/Outlaws of Thunder Junction Commander (Uncommon)/Outlaws of Thunder Junction Breaking News (Rare)/Assassin's Creed (Uncommon)/Bloomburrow Commander (Uncommon)/Mystery Booster 2: Convention Edition (Uncommon)/Magic: The Gathering—FINAL FANTASY Commander (Uncommon);1
Patriarch's Bidding;Sorcery;B;Onslaught (Rare)/Modern Horizons 2 (Rare);0
Patriarch's Desire;Enchantment — Aura;B;Odyssey (Common);0
Patrol Hound;Creature — Dog;W;Odyssey (Common);0
Patrolling Peacemaker;Artifact Creature - Robot Soldier;W;3;Edge of Eternities Commander (Rare);1
Patron of the Akki;Legendary Creature – Spirit;R;6;Betrayers of Kamigawa (Rare);0
Patron of the Kitsune;Legendary Creature — Spirit;W;Betrayers of Kamigawa (Rare);0
Patron of the Moon;Legendary Creature – Spirit;U;7;Betrayers of Kamigawa (Rare);0
Patron of the Nezumi;Legendary Creature — Spirit;B;Betrayers of Kamigawa (Rare)/Magic: The Gathering-Commander (Rare)/Commander Anthology 2018 (Rare);0
Patron of the Orochi;Legendary Creature – Spirit;G;8;Betrayers of Kamigawa (Rare);0
Patron of the Wild;Creature — Elf;G;Legions (Common);0
Patron Wizard;Creature — Human Wizard;U;Odyssey (Rare);0
Pattern of Rebirth;Enchantment — Aura;G;Urza's Destiny (Rare)/Ultimate Masters (Rare);0
Paupers' Cage;Artifact;C;Mirage (Rare);0
Pavel Maliki;Legendary Creature — Human;R/B;Legends (Uncommon)/Masters Edition III (Uncommon);0
Pawpatch Formation;Instant;G;Bloomburrow (Uncommon);0
Pay No Heed;Instant;W;Torment (Common)/Magic 2014 Core Set (Common)/Duel Decks: Heroes vs. Monsters (Common);0
Peace and Quiet;Instant;W;Urza's Legacy (Uncommon);0
Peace of Mind;Enchantment;W;Ninth Edition (Uncommon)/Exodus (Uncommon)/Eldritch Moon (Uncommon);0
Peace Talks;Sorcery;W;Visions (Uncommon);0
Peacekeeper (Vanguard);Vanguard;C;0;Vanguard (Special);0
Peacekeeper;Creature — Human;W;Weatherlight (Rare);0
Peach Garden Oath;Sorcery;W;Eighth Edition (Uncommon)/Portal Three Kingdoms (Uncommon)/Masters Edition III (Common);0
Pearl Dragon;Creature — Dragon;W;Classic Sixth Edition (Rare)/Mirage (Rare);0
Pearl Medallion;Artifact;C;Tempest (Rare)/Commander 2014 (Rare)/Commander Masters (Rare)/Modern Horizons 3 (Rare);0
Pearl Shard;Artifact;C;Mirrodin (Uncommon);0
Pearled Unicorn;Creature — Unicorn;W;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common);0
Pearlspear Courier;Creature — Human Soldier;W;Onslaught (Uncommon);0
Peat Bog;Land;C;0;Mercadian Masques (Common);0
Pedal to the Metal;Instant;R;Aetherdrift (Common);4
Pedantic Learning;Enchantment;U;Odyssey (Rare);0
Peek;Instant;U;Odyssey (Common)/Tenth Edition (Common);0
Peema Aether-Seer;Creature — Elf Druid;G;Aether Revolt (Uncommon)/Kaladesh Remastered (Uncommon)/Aetherdrift Commander (Uncommon);1
Peema Trailblazer;Creature — Elephant Warrior;G;Aetherdrift Commander (Rare);1
Peer Past the Veil;Instant;G/R;Duskmourn: House of Horror (Rare);1
Peer Pressure;Sorcery;U;Onslaught (Rare);0
Peer Through Depths;Instant - Arcane;U;2;Champions of Kamigawa (Common)/Modern Masters (Common)/Duel Decks: Mind vs. Might (Common);0
Pegasus Charger;Creature — Pegasus;W;Ninth Edition (Common)/Urza's Saga (Common);0
Pegasus Refuge;Enchantment;W;Tempest (Rare);0
Pegasus Stampede;Sorcery;W;Exodus (Uncommon)/Tempest Remastered (Uncommon);0
Pemmin's Aura;Enchantment — Aura;U;Scourge (Uncommon);0
Penance;Enchantment;W;Exodus (Uncommon);0
Pendelhaven;Legendary Land;C;0;Legends (Uncommon)/Time Spiral "Timeshifted" (Special)/Masters 25 (Rare);0
Pendrell Drake;Creature — Drake;U;Urza's Saga (Common);0
Pendrell Flux;Enchantment — Aura;U;Urza's Saga (Common);0
Pendrell Mists;Enchantment;U;Weatherlight (Rare);0
Penregon Strongbull;Creature — Minotaur;R;The Brothers' War (Common);0
Pentad Prism;Artifact;C;2;Fifth Dawn (Common)/Planechase (Common)/Double Masters (Uncommon)/Edge of Eternities Commander (Uncommon);1
Pentagram of the Ages;Artifact;C;Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Ice Age (Rare)/Masters Edition IV (Uncommon);0
Pentavus;Artifact Creature — Construct;C;Mirrodin (Rare)/Planechase (Rare)/Duel Decks: Elspeth vs. Tezzeret (Rare)/Magic 2012 (Rare)/Commander 2014 (Rare)/Commander Anthology 2018 (Rare);0
Penumbra Bobcat;Creature — Cat;G;Apocalypse (Common)/Jumpstart (Common)/Dominaria Remastered (Common);0
Penumbra Kavu;Creature — Kavu;G;Apocalypse (Uncommon);0
Penumbra Wurm;Creature — Wurm;G;Apocalypse (Rare)/Vintage Masters (Uncommon)/Ultimate Masters (Uncommon);0
People of the Woods;Creature - Human;G;The Dark (Uncommon);0
Peregrine Drake;Creature — Drake;U;Urza's Saga (Uncommon)/Planechase 2012 Edition (Uncommon)/Eternal Masters (Common)/Planechase Anthology (Uncommon)/Battlebond (Uncommon)/Dominaria Remastered (Common);0
Perennation;Sorcery;W/B/G;Tarkir: Dragonstorm (Mythic Rare);1
Perigee Beckoner;Creature  - Horror;B;5;Edge of Eternities (Common);4
Perilous Forays;Enchantment;G;Ravnica: City of Guilds (Uncommon)/Ravnica Remastered (Uncommon);0
Perilous Landscape;Land;C;0;Modern Horizons 3 (Common)/Tarkir: Dragonstorm Commander (Common);1
Perilous Snare;Artifact;W;Aetherdrift (Rare);1
Perish;Sorcery;B;Classic Sixth Edition (Uncommon)/Tempest (Uncommon);0
Pernicious Deed;Enchantment;B/G;Apocalypse (Rare)/Magic: The Gathering—Conspiracy (Mythic Rare)/Masters 25 (Rare);0
Persecute;Sorcery;B;Seventh Edition (Rare)/Eighth Edition (Rare)/Ninth Edition (Rare)/Urza's Saga (Rare);0
Persistent Constrictor;Creature — Zombie Snake;B;Duskmourn: House of Horror Commander (Rare);1
Personal Incarnation;Creature — Avatar Incarnation;W;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Masters Edition IV (Rare);0
Personal Tutor;Sorcery;U;Portal (Uncommon)/Masters Edition II (Uncommon)/Commander Masters (Rare);0
Persuasion;Enchantment — Aura;U;Odyssey (Rare)/Tenth Edition (Uncommon);0
Pest Control;Sorcery;B/W;Outlaws of Thunder Junction: The Big Score (Mythic Rare);0
Pest Infestation;Sorcery;G;1;Commander 2021 (Rare)/Outlaws of Thunder Junction Breaking News (Rare)/Edge of Eternities Commander (Rare);1
Pestilence Rats;Creature — Rat;B;Ice Age (Common);0
Pestilence;Enchantment;B;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Uncommon)/Urza's Saga (Common)/Battle Royale Box Set (Uncommon);0
Pestilent Wolf;Creature — Wolf;G;Innistrad: Midnight Hunt (Common)/Jumpstart 2022 (Common);0
Petalmane Baku;Creature – Spirit;G;2;Betrayers of Kamigawa (Common);0
Petals of Insight;Sorcery — Arcane;U;Champions of Kamigawa (Uncommon)/Modern Masters (Common);0
Petra Sphinx;Creature — Sphinx;W;Legends (Rare)/Chronicles (Rare)/Masters Edition (Rare);0
Petradon;Creature — Nightmare Beast;R;Torment (Rare);0
Petravark;Creature — Nightmare Beast;R;Torment (Common);0
Petrified Field;Land;C;0;Odyssey (Rare);0
Pewter Golem;Artifact Creature — Golem;C;Mirrodin (Common);0
Phage the Untouchable (Vanguard);Vanguard;C;0;Vanguard (Special);0
Phage the Untouchable;Legendary Creature — Avatar Minion;B;Legions (Rare)/Tenth Edition (Rare)/Magic: The Gathering—Conspiracy (Mythic Rare);0
Phantasmal Fiend;Creature — Illusion;B;Alliances (Common)/Masters Edition II (Common);0
Phantasmal Forces;Creature — Illusion;U;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/Masters Edition IV (Common);0
Phantasmal Image;Creature — Illusion;U;Magic 2012 (Rare)/Modern Masters 2017 Edition (Rare)/Adventures in the Forgotten Realms Commander (Rare)/Special Guests (Mythic Rare);0
Phantasmal Mount;Creature — Illusion Horse;U;Ice Age (Uncommon)/Masters Edition II (Common);0
Phantasmal Sphere;Creature — Illusion;U;Alliances (Rare);0
Phantasmal Terrain;Enchantment — Aura;U;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Common)/Invasion (Common)/Masters Edition IV (Common);0
Phantatog;Creature — Atog;U/W;Odyssey (Uncommon);0
Phantom Centaur;Creature — Centaur Spirit;G;Judgment (Uncommon);0
Phantom Flock;Creature — Bird Soldier Spirit;W;Judgment (Uncommon)/Dominaria Remastered (Common);0
Phantom Monster;Creature — Illusion;U;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/Masters Edition (Common)/Eternal Masters (Common)/Iconic Masters (Common);0
Phantom Nantuko;Creature — Insect Spirit;G;Judgment (Rare)/Commander 2013 Edition (Rare)/Commander Anthology (Rare)/Jumpstart 2022 (Rare);0
Phantom Nishoba;Creature — Cat Beast Spirit;G/W;Judgment (Rare)/Commander 2017 (Rare)/Dominaria Remastered (Rare);0
Phantom Nomad;Creature — Spirit Nomad;W;Judgment (Common)/Vintage Masters (Common);0
Phantom Tiger;Creature — Cat Spirit;G;Judgment (Common)/Iconic Masters (Common);0
Phantom Train;Artifact - Vehicle;B;Magic: The Gathering—FINAL FANTASY (Uncommon);2
Phantom Warrior;Creature — Illusion Warrior;U;Classic Sixth Edition (Uncommon)/Seventh Edition (Uncommon)/Eighth Edition (Uncommon)/Ninth Edition (Uncommon)/Weatherlight (Uncommon)/Tenth Edition (Uncommon)/Starter 1999 (Rare)/Portal (Rare)/Magic 2010 (Uncommon)/Magic 2014 Core Set (Uncommon)/Battlebond (Uncommon)/Core Set 2020 (Common);0
Phantom Whelp;Creature — Illusion Dog;U;Odyssey (Common);0
Phantom Wings;Enchantment — Aura;U;Weatherlight (Common)/Betrayers of Kamigawa (Common);0
Phelddagrif;Legendary Creature — Phelddagrif;G/W/U;Alliances (Rare)/Masters Edition (Rare);0
Phelia, Exuberant Shepherd;Legendary Creature — Dog;W;Modern Horizons 3 (Rare);0
Phenomenon Investigators;Creature — Human Detective;U/B;Duskmourn: House of Horror Commander (Rare);1
Phoenix Down;Artifact;W;Magic: The Gathering—FINAL FANTASY (Uncommon);2
Phyrexian Altar;Artifact;C;Invasion (Rare)/Ultimate Masters (Rare)/Double Masters 2022 (Rare);0
Phyrexian Arena;Enchantment;B;Eighth Edition (Rare)/Ninth Edition (Rare)/Apocalypse (Rare)/Planechase (Rare)/Duel Decks: Phyrexia vs. the Coalition (Rare)/Commander 2015 (Rare)/Conspiracy: Take the Crown (Rare)/Historic Anthology 1 (Rare)/Phyrexia: All Will Be One (Rare)/Murders at Karlov Manor Commander (Rare)/Magic: The Gathering Foundations (Rare);0
Phyrexian Battleflies;Creature — Phyrexian Insect;B;Invasion (Common)/Duel Decks: Phyrexia vs. the Coalition (Common);0
Phyrexian Bloodstock;Creature — Phyrexian Zombie;B;Planeshift (Common);0
Phyrexian Boon;Enchantment — Aura;B;Alliances (Common)/Masters Edition (Common);0
Phyrexian Broodlings;Creature — Phyrexian Minion;B;Urza's Legacy (Common)/Duel Decks: Phyrexia vs. the Coalition (Common)/Jumpstart (Common);0
Phyrexian Colossus;Artifact Creature — Phyrexian Golem;C;Seventh Edition (Rare)/Eighth Edition (Rare)/Urza's Saga (Rare)/Duel Decks: Phyrexia vs. the Coalition (Rare);0
Phyrexian Debaser;Creature — Phyrexian Carrier;B;Urza's Legacy (Common)/Duel Decks: Phyrexia vs. the Coalition (Common)/Jumpstart (Common)/Jumpstart 2022 (Common)/Dominaria Remastered (Common);0
Phyrexian Defiler;Creature — Phyrexian Carrier;B;Urza's Legacy (Uncommon)/Duel Decks: Phyrexia vs. the Coalition (Uncommon)/Vintage Masters (Uncommon);0
Phyrexian Delver;Creature — Phyrexian Zombie;B;Invasion (Rare)/Commander 2013 Edition (Rare)/Commander 2018 (Rare)/March of the Machine Commander (Rare);0
Phyrexian Denouncer;Creature — Phyrexian Carrier;B;Urza's Legacy (Common)/Duel Decks: Phyrexia vs. the Coalition (Common);0
Phyrexian Devourer;Artifact Creature — Phyrexian Construct;C;Alliances (Rare)/Masters Edition II (Uncommon);0
Phyrexian Dreadnought;Artifact Creature — Phyrexian Dreadnought;C;Mirage (Rare);0
Phyrexian Driver;Creature — Phyrexian Zombie Mercenary;B;Nemesis (Common);0
Phyrexian Furnace;Artifact;C;Weatherlight (Uncommon);0
Phyrexian Gargantua;Creature — Phyrexian Horror;B;Ninth Edition (Uncommon)/Apocalypse (Uncommon)/Duel Decks: Phyrexia vs. the Coalition (Uncommon)/Commander 2013 Edition (Uncommon)/Commander 2014 (Uncommon)/Eternal Masters (Uncommon)/Jumpstart (Uncommon)/March of the Machine (Uncommon)/Commander Masters (Common);0
Phyrexian Ghoul;Creature — Phyrexian Zombie;B;Urza's Saga (Common)/Battle Royale Box Set (Common)/Planechase (Common)/Duel Decks: Phyrexia vs. the Coalition (Common)/Masters 25 (Common)/Dominaria Remastered (Common)/March of the Machine Commander (Common);0
Phyrexian Gremlins;Creature — Phyrexian Gremlin;B;Antiquities (Common);0
Phyrexian Grimoire;Artifact;C;Tempest (Rare);0
Phyrexian Hulk;Artifact Creature — Phyrexian Golem;C;Seventh Edition (Uncommon)/Eighth Edition (Uncommon)/Ninth Edition (Uncommon)/Tempest (Uncommon)/Duel Decks: Phyrexia vs. the Coalition (Uncommon)/New Phyrexia (Common)/Magic 2013 (Uncommon)/Tempest Remastered (Uncommon);0
Phyrexian Infiltrator;Creature — Phyrexian Minion;B;Invasion (Rare);0
Phyrexian Ironfoot;Snow Artifact Creature — Phyrexian Construct;C;Coldsnap (Uncommon)/Jumpstart 2022 (Uncommon);0
Phyrexian Lens;Artifact;C;Invasion (Rare);0
Phyrexian Marauder;Artifact Creature — Phyrexian Construct;C;Visions (Rare);0
Phyrexian Metamorph;Artifact Creature — Phyrexian Shapeshifter;U;4;New Phyrexia (Rare)/Double Masters (Rare)/Murders at Karlov Manor Commander (Rare)/Edge of Eternities Commander (Rare);1
Phyrexian Monitor;Creature — Phyrexian Skeleton;B;Urza's Destiny (Common);0
Phyrexian Negator;Creature — Phyrexian Horror;B;Urza's Destiny (Rare)/Duel Decks: Phyrexia vs. the Coalition (Mythic Rare);0
Phyrexian Plaguelord;Creature — Phyrexian Carrier;B;Eighth Edition (Rare)/Urza's Legacy (Rare)/Duel Decks: Phyrexia vs. the Coalition (Rare)/Commander 2015 (Rare)/Commander Anthology (Rare)/Jumpstart 2022 (Rare);0
Phyrexian Portal;Artifact;C;Alliances (Rare)/Masters Edition II (Rare);0
Phyrexian Processor;Artifact;C;Urza's Saga (Rare)/Duel Decks: Phyrexia vs. the Coalition (Rare)/From the Vault: Lore (Mythic Rare)/The Brothers' War Retro Artifacts (Mythic Rare);0
Phyrexian Prowler;Creature — Phyrexian Zombie Mercenary;B;Nemesis (Uncommon);0
Phyrexian Purge;Sorcery;B/R;Mirage (Rare);0
Phyrexian Rager;Creature — Phyrexian Horror;B;Apocalypse (Common)/Tenth Edition (Common)/Duel Decks: Garruk vs. Liliana (Common)/Mirrodin Besieged (Common)/Duel Decks Anthology, Garruk vs. Liliana (Common)/Commander 2015 (Common)/Eternal Masters (Common)/Commander Anthology (Common)/Iconic Masters (Common)/Jumpstart (Common)/Commander Legends (Common)/Commander Legends: Battle for Baldur's Gate (Common)/Dominaria United (Common)/Dominaria Remastered (Common)/March of the Machine Commander (Common);0
Phyrexian Reaper;Creature — Phyrexian Zombie;B;Invasion (Common);0
Phyrexian Reclamation;Enchantment;B;Urza's Legacy (Uncommon)/Commander 2013 Edition (Uncommon)/Commander 2015 (Uncommon)/Jumpstart (Uncommon)/Jumpstart 2022 (Uncommon)/Tarkir: Dragonstorm Commander (Uncommon);1
Phyrexian Revoker;Artifact Creature — Phyrexian Horror;C;Mirrodin Besieged (Rare)/Magic 2015 Core Set (Rare)/Double Masters (Rare)/Commander Legends: Battle for Baldur's Gate (Rare)/The Brothers' War Retro Artifacts (Rare);0
Phyrexian Scuta;Creature — Phyrexian Zombie;B;Planeshift (Rare)/Dominaria Remastered (Uncommon);0
Phyrexian Slayer;Creature — Phyrexian Minion;B;Invasion (Common);0
Phyrexian Splicer;Artifact;C;Tempest (Uncommon);0
Phyrexian Tower;Legendary Land;C;0;Urza's Saga (Rare)/Ultimate Masters (Rare)/Jumpstart (Rare)/Modern Horizons 3 (Mythic Rare);0
Phyrexian Tribute;Sorcery;B;Mirage (Rare);0
Phyrexian Tyranny;Enchantment;U/B/R;Planeshift (Rare)/Double Masters 2022 (Rare);0
Phyrexian Vault;Artifact;C;Classic Sixth Edition (Uncommon)/Mirage (Uncommon)/Tenth Edition (Uncommon)/Duel Decks: Phyrexia vs. the Coalition (Uncommon);0
Phyrexian Vindicator;Creature — Phyrexian Horror;W;Phyrexia: All Will Be One (Mythic Rare);0
Phyrexian Walker;Artifact Creature — Phyrexian Construct;C;Visions (Common);0
Phyrexian War Beast;Artifact Creature — Phyrexian Beast;C;Alliances (Common)/Masters Edition (Uncommon);0
Pia and Kiran Nalaar;Legendary Creature — Human Artificer;R;Magic Origins (Rare)/Duel Decks: Elves vs. Inventors (Rare)/March of the Machine Commander (Rare)/Aetherdrift Commander (Rare);1
Pia Nalaar, Chief Mechanic;Legendary Creature — Human Artificer;G/U/R;Aetherdrift Commander (Mythic Rare);1
Pianna, Nomad Captain;Legendary Creature — Human Nomad;W;Odyssey (Rare)/Vintage Masters (Uncommon)/Commander Masters (Uncommon);0
Piercing Exhale;Instant;G;Tarkir: Dragonstorm (Common);3
Piety Charm;Instant;W;Onslaught (Common);0
Piety;Instant;W;Fourth Edition (Common)/Arabian Nights (Common);0
Pikemen;Creature - Human Soldier;W;Fourth Edition (Common)/Fifth Edition (Common)/The Dark (Common);0
Pileated Provisioner;Creature — Bird Scout;W;Bloomburrow (Common);1
Pilgrim of Justice;Creature — Human Cleric;W;Odyssey (Common);0
Pilgrim of Virtue;Creature — Human Cleric;W;Odyssey (Common);0
Pillage;Sorcery;R;Classic Sixth Edition (Uncommon)/Seventh Edition (Uncommon)/Alliances (Uncommon)/Masters Edition II (Uncommon)/Premium Deck Series: Fire and Lightning (Uncommon)/Masters 25 (Common)/Modern Horizons (Uncommon);0
Pillaging Horde;Creature — Human Barbarian;R;Portal (Rare)/Vintage Masters (Uncommon);0
Pillar of the Paruns;Land;C;0;Dissension (Rare)/Double Masters 2022 (Rare)/The Lord of the Rings: Tales of Middle Earth Commander (Mythic Rare);0
Pillar Tombs of Aku;World Enchantment;B;Visions (Rare);0
Pincer Spider;Creature — Spider;G;Invasion (Common);0
Pincher Beetles;Creature - Insect;G;Tempest (Common)/Tenth Edition (Common)/Battle Royale Box Set (Common);0
Pine Barrens;Land;C;0;Tempest (Rare)/Vintage Masters (Uncommon)/Tempest Remastered (Uncommon);0
Pinecrest Ridge;Land;C;0;Champions of Kamigawa (Uncommon);0
Pinnacle Kill-Ship;Artifact - Spacecraft;C;7;Edge of Eternities (Common);3
Pinpoint Avalanche;Instant;R;Onslaught (Common);0
